customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,prev_campaign_outcome,term_deposit_subscribed,mid_month
46.0,entrepreneur,divorced,tertiary,no,313.0,no,no,sep,247.0,1.0,0,unknown,0,0
31.0,services,married,secondary,no,5.0,no,yes,may,54.0,3.0,0,unknown,0,1
33.0,services,married,secondary,no,397.0,no,no,jul,320.0,2.0,0,unknown,0,0
49.0,retired,married,primary,no,200.0,no,no,jun,56.0,2.0,0,unknown,0,1
49.0,self-employed,married,secondary,no,214.0,yes,no,may,150.0,2.0,0,unknown,0,0
34.0,blue-collar,single,secondary,no,-292.0,yes,yes,may,187.0,2.0,0,unknown,0,1
27.0,student,single,secondary,no,42.0,yes,no,may,253.0,4.0,0,unknown,0,0
35.0,technician,single,secondary,no,163.0,yes,yes,jul,167.0,4.0,0,unknown,0,1
31.0,services,single,secondary,no,208.0,yes,no,jul,494.0,7.0,0,unknown,0,1
36.0,services,single,secondary,no,213.0,no,no,jul,74.0,5.0,0,unknown,0,1
54.0,blue-collar,divorced,secondary,no,1615.0,yes,no,apr,283.0,1.0,3,failure,0,0
32.0,blue-collar,single,secondary,no,191.0,no,yes,jul,159.0,1.0,0,unknown,0,1
47.0,blue-collar,married,secondary,no,270.0,yes,no,may,281.0,1.0,0,unknown,0,0
29.0,management,single,tertiary,no,-26.0,yes,yes,may,455.0,1.0,0,unknown,0,1
36.0,admin.,divorced,secondary,no,179.0,yes,no,may,270.0,2.0,0,unknown,0,0
38.0,blue-collar,married,secondary,no,2087.0,yes,no,aug,253.0,1.0,1,failure,1,1
35.0,blue-collar,divorced,secondary,no,-1.0,yes,no,oct,571.0,1.0,4,success,1,1
44.0,technician,married,secondary,no,3236.0,no,no,aug,86.0,2.0,0,unknown,0,0
38.0,management,divorced,tertiary,no,2397.0,no,no,aug,81.0,9.0,0,unknown,0,1
39.0,housemaid,married,secondary,no,632.0,no,no,jun,109.0,4.0,0,unknown,0,0
45.0,admin.,married,secondary,no,31.0,no,yes,aug,141.0,8.0,0,unknown,0,1
59.0,admin.,married,secondary,no,1093.0,no,no,feb,282.0,2.0,0,unknown,0,0
39.0,management,single,tertiary,no,702.0,no,no,jan,133.0,2.0,0,unknown,0,1
64.0,unknown,married,secondary,no,368.0,no,no,mar,120.0,5.0,0,unknown,0,0
56.0,services,married,secondary,no,1985.0,no,no,apr,134.0,2.0,0,unknown,0,1
42.0,management,married,tertiary,no,130.0,yes,yes,nov,153.0,2.0,0,unknown,0,1
41.0,services,married,primary,no,1080.0,yes,no,may,868.0,2.0,0,unknown,1,1
26.0,student,single,tertiary,no,3719.0,no,no,oct,178.0,2.0,0,unknown,0,1
36.0,management,single,tertiary,no,1047.0,yes,no,may,42.0,1.0,0,unknown,0,1
58.0,admin.,divorced,unknown,no,4013.0,no,no,nov,914.0,1.0,0,unknown,0,1
52.0,management,married,tertiary,no,2550.0,yes,no,may,614.0,1.0,0,unknown,0,0
74.0,retired,single,unknown,no,592.0,no,yes,mar,84.0,3.0,0,unknown,0,0
37.0,technician,married,secondary,no,1115.0,yes,no,may,118.0,5.0,0,unknown,0,1
48.0,unemployed,married,primary,no,551.0,yes,no,may,178.0,2.0,0,unknown,0,1
41.0,management,single,tertiary,no,425.0,yes,no,feb,0.0,8.0,2,other,0,0
29.0,blue-collar,married,primary,no,294.0,yes,yes,jun,238.0,1.0,0,unknown,0,0
32.0,student,divorced,tertiary,no,104.0,no,no,nov,46.0,1.0,0,unknown,0,1
38.0,technician,married,secondary,no,916.0,yes,no,may,186.0,1.0,2,other,0,0
52.0,blue-collar,single,primary,no,497.0,yes,no,may,111.0,1.0,0,unknown,0,0
35.0,technician,married,tertiary,no,1106.0,no,no,aug,338.0,2.0,0,unknown,0,0
28.0,blue-collar,married,secondary,no,514.0,yes,no,may,121.0,3.0,0,unknown,0,0
32.0,services,married,secondary,no,1321.0,yes,no,may,64.0,4.0,0,unknown,0,1
45.0,blue-collar,married,primary,no,939.0,yes,no,jun,102.0,2.0,0,unknown,0,0
58.0,management,divorced,unknown,no,3.0,no,no,mar,117.0,1.0,0,unknown,0,1
34.0,management,single,tertiary,no,470.0,yes,yes,jan,380.0,1.0,0,unknown,0,1
43.0,admin.,divorced,secondary,no,730.0,yes,no,may,681.0,2.0,0,unknown,0,1
34.0,admin.,single,tertiary,no,328.0,yes,yes,jun,263.0,1.0,0,unknown,0,1
30.0,technician,single,secondary,no,4.0,no,no,aug,58.0,4.0,0,unknown,0,1
39.0,services,married,secondary,no,8872.0,no,no,may,92.0,1.0,2,failure,0,0
37.0,admin.,divorced,secondary,no,4628.0,yes,no,jun,141.0,3.0,0,unknown,0,0
47.0,admin.,married,secondary,no,1380.0,yes,no,jun,462.0,8.0,0,unknown,0,0
35.0,blue-collar,married,primary,no,6.0,yes,yes,may,419.0,2.0,0,unknown,0,0
30.0,services,married,secondary,yes,5.0,no,no,may,122.0,5.0,0,unknown,0,0
34.0,blue-collar,married,secondary,no,-181.0,yes,no,may,141.0,2.0,0,unknown,0,0
55.0,technician,married,tertiary,no,201.0,no,no,aug,170.0,1.0,0,unknown,0,0
45.0,management,married,secondary,no,376.0,yes,no,may,184.0,2.0,0,unknown,0,0
43.0,blue-collar,married,primary,no,458.0,yes,no,may,265.0,1.0,0,unknown,0,0
53.0,retired,married,primary,no,226.0,yes,no,may,362.0,1.0,0,unknown,0,0
58.0,management,divorced,primary,no,37.0,yes,no,may,69.0,4.0,0,unknown,0,0
32.0,technician,single,tertiary,no,537.0,yes,no,may,373.0,2.0,0,unknown,0,1
39.0,admin.,single,secondary,no,1999.0,yes,no,may,118.0,1.0,0,unknown,0,1
18.0,student,single,secondary,no,125.0,yes,no,may,35.0,1.0,0,unknown,0,0
47.0,admin.,married,secondary,no,-4.0,no,no,aug,95.0,4.0,0,unknown,0,1
37.0,technician,married,secondary,no,277.0,yes,no,apr,262.0,2.0,1,failure,0,0
36.0,unemployed,single,tertiary,no,1294.0,no,no,apr,203.0,1.0,1,success,1,1
59.0,services,married,secondary,no,2853.0,no,no,aug,165.0,2.0,0,unknown,0,0
44.0,blue-collar,married,primary,no,542.0,no,yes,jun,109.0,6.0,0,unknown,0,0
27.0,technician,single,tertiary,no,3630.0,no,no,jun,203.0,7.0,0,unknown,1,0
40.0,management,married,secondary,no,371.0,yes,no,may,51.0,1.0,0,unknown,0,1
54.0,housemaid,married,primary,no,3570.0,no,no,jun,248.0,2.0,0,unknown,0,0
71.0,retired,married,primary,no,2796.0,no,no,jul,463.0,1.0,2,success,1,0
35.0,blue-collar,single,primary,no,294.0,yes,no,may,502.0,2.0,0,unknown,0,1
50.0,unemployed,married,primary,no,605.0,no,no,jul,351.0,2.0,0,unknown,0,1
43.0,technician,single,secondary,no,48.0,no,no,feb,25.0,10.0,0,unknown,0,0
62.0,technician,married,secondary,no,293.0,no,no,dec,94.0,5.0,4,success,0,1
34.0,blue-collar,married,primary,no,76.0,yes,no,may,596.0,2.0,0,unknown,0,1
37.0,management,married,secondary,no,340.0,yes,no,apr,258.0,3.0,0,unknown,0,1
29.0,services,single,secondary,no,400.0,yes,yes,may,140.0,3.0,0,unknown,0,1
33.0,management,single,tertiary,no,2456.0,no,no,aug,255.0,6.0,0,unknown,0,0
43.0,blue-collar,married,primary,no,514.0,no,no,jul,80.0,1.0,0,unknown,0,1
49.0,technician,married,primary,no,1376.0,yes,yes,nov,87.0,1.0,2,failure,0,1
41.0,blue-collar,married,secondary,no,-92.0,yes,no,may,100.0,1.0,0,unknown,0,0
39.0,services,married,secondary,no,635.0,yes,no,may,1197.0,2.0,0,unknown,0,0
38.0,technician,married,secondary,no,1050.0,no,yes,jul,400.0,1.0,0,unknown,0,1
36.0,housemaid,single,secondary,no,2023.0,no,no,jun,108.0,1.0,0,unknown,0,0
29.0,blue-collar,married,secondary,no,2775.0,yes,no,may,235.0,1.0,0,unknown,0,1
51.0,admin.,married,secondary,no,2673.0,no,no,jul,1012.0,6.0,0,unknown,1,1
33.0,admin.,married,secondary,no,640.0,yes,no,may,435.0,1.0,0,unknown,0,1
33.0,admin.,married,secondary,no,-118.0,yes,yes,may,276.0,2.0,0,unknown,0,1
49.0,blue-collar,married,secondary,no,1234.0,yes,yes,may,169.0,3.0,0,unknown,0,0
42.0,blue-collar,single,secondary,no,980.0,no,no,nov,147.0,2.0,0,unknown,0,1
54.0,blue-collar,married,primary,no,424.0,yes,no,may,76.0,1.0,0,unknown,0,0
51.0,self-employed,married,secondary,no,111.0,no,no,aug,290.0,3.0,0,unknown,0,0
27.0,management,married,tertiary,no,1383.0,yes,no,aug,65.0,2.0,0,unknown,0,0
59.0,management,married,primary,no,3693.0,yes,no,jun,33.0,10.0,0,unknown,0,0
29.0,technician,married,tertiary,no,8026.0,no,no,may,126.0,1.0,1,other,0,1
26.0,student,single,secondary,no,8014.0,no,no,may,106.0,1.0,0,unknown,0,1
50.0,management,married,tertiary,no,933.0,no,no,apr,786.0,1.0,0,unknown,1,1
32.0,blue-collar,married,secondary,no,732.0,yes,no,may,688.0,3.0,0,unknown,0,1
39.0,technician,married,tertiary,no,425.0,yes,no,may,363.0,2.0,0,unknown,0,0
31.0,management,single,tertiary,no,965.0,yes,no,aug,194.0,3.0,0,unknown,0,0
37.0,blue-collar,single,tertiary,no,175.0,yes,no,aug,263.0,1.0,1,success,0,0
50.0,entrepreneur,married,secondary,no,854.0,no,no,apr,178.0,1.0,0,unknown,0,1
29.0,management,single,tertiary,no,278.0,yes,no,may,146.0,1.0,1,other,0,0
39.0,admin.,married,secondary,no,200.0,yes,yes,nov,176.0,1.0,0,unknown,0,1
47.0,technician,married,secondary,no,229.0,no,no,nov,73.0,1.0,0,unknown,0,1
71.0,retired,married,primary,no,2604.0,no,no,aug,205.0,1.0,0,unknown,1,0
39.0,housemaid,divorced,secondary,no,7782.0,no,no,jun,93.0,2.0,0,unknown,0,0
38.0,management,single,tertiary,no,104.0,yes,no,feb,377.0,2.0,1,other,0,1
39.0,blue-collar,married,secondary,no,71.0,yes,no,jun,95.0,3.0,0,unknown,0,1
49.0,housemaid,married,primary,no,4.0,no,no,jun,50.0,1.0,0,unknown,0,1
31.0,technician,single,secondary,no,6405.0,yes,no,nov,642.0,1.0,0,unknown,1,1
34.0,technician,single,secondary,no,-3.0,yes,no,feb,86.0,3.0,4,other,0,0
34.0,management,divorced,tertiary,no,128.0,yes,no,may,116.0,1.0,0,unknown,0,0
42.0,blue-collar,married,secondary,no,55.0,yes,no,may,194.0,1.0,0,unknown,0,0
35.0,blue-collar,single,tertiary,no,1345.0,no,no,jul,59.0,7.0,0,unknown,0,0
40.0,entrepreneur,married,tertiary,no,856.0,no,no,jul,172.0,10.0,0,unknown,0,1
30.0,blue-collar,divorced,secondary,no,-208.0,yes,no,may,180.0,2.0,0,unknown,0,0
48.0,management,single,tertiary,no,1203.0,yes,no,nov,102.0,1.0,0,unknown,0,1
54.0,blue-collar,married,secondary,no,1407.0,yes,no,may,133.0,1.0,0,unknown,0,0
47.0,unemployed,married,primary,no,-380.0,yes,no,may,11.0,1.0,0,unknown,0,1
25.0,student,single,secondary,no,131.0,no,no,oct,210.0,1.0,1,success,1,0
36.0,technician,single,secondary,no,2178.0,yes,no,may,51.0,1.0,0,unknown,0,1
38.0,technician,single,tertiary,no,431.0,no,no,jul,194.0,2.0,0,unknown,0,0
35.0,management,married,tertiary,no,-1.0,yes,no,nov,216.0,2.0,3,success,1,0
40.0,technician,married,secondary,no,578.0,no,no,feb,245.0,1.0,0,unknown,0,0
51.0,technician,divorced,secondary,no,395.0,no,no,aug,113.0,5.0,0,unknown,0,1
30.0,services,married,secondary,no,229.0,yes,yes,aug,459.0,2.0,0,unknown,1,0
41.0,technician,married,tertiary,no,1710.0,no,no,aug,421.0,3.0,0,unknown,0,0
32.0,services,married,secondary,no,-30.0,yes,no,may,1226.0,2.0,0,unknown,1,1
32.0,services,married,secondary,no,-41.0,yes,yes,apr,65.0,1.0,2,other,0,1
47.0,technician,married,unknown,no,888.0,yes,no,oct,85.0,2.0,1,failure,0,0
59.0,admin.,married,primary,no,281.0,no,no,aug,109.0,3.0,0,unknown,0,0
51.0,management,divorced,primary,no,259.0,no,no,nov,131.0,1.0,0,unknown,0,1
26.0,technician,single,secondary,no,180.0,no,no,apr,146.0,2.0,0,unknown,1,1
36.0,blue-collar,married,unknown,no,975.0,yes,no,may,322.0,2.0,0,unknown,0,1
29.0,admin.,single,tertiary,no,-2.0,yes,no,may,47.0,3.0,0,unknown,0,0
35.0,unemployed,single,primary,no,-21.0,no,no,jan,87.0,1.0,0,unknown,0,1
59.0,management,divorced,unknown,no,3.0,no,no,jun,180.0,2.0,0,unknown,0,1
53.0,blue-collar,married,primary,no,597.0,yes,no,may,171.0,2.0,0,unknown,0,1
43.0,management,married,tertiary,no,50.0,no,no,aug,52.0,8.0,0,unknown,0,1
34.0,blue-collar,married,primary,no,-338.0,yes,no,may,512.0,2.0,0,unknown,0,1
53.0,services,married,secondary,no,244.0,yes,no,may,170.0,1.0,0,unknown,0,0
41.0,unemployed,divorced,secondary,no,425.0,yes,no,may,108.0,4.0,0,unknown,0,1
42.0,technician,divorced,secondary,no,1742.0,no,no,aug,115.0,2.0,0,unknown,0,0
57.0,admin.,married,secondary,no,6876.0,no,no,aug,137.0,1.0,0,unknown,0,0
29.0,blue-collar,married,primary,no,29.0,no,no,may,37.0,3.0,0,unknown,0,0
48.0,management,married,tertiary,no,1599.0,no,no,nov,441.0,1.0,0,unknown,0,1
34.0,services,married,secondary,no,1334.0,yes,no,nov,264.0,1.0,0,unknown,0,1
34.0,services,married,secondary,no,6.0,yes,no,jul,41.0,4.0,0,unknown,0,1
51.0,blue-collar,married,primary,no,16.0,yes,no,may,36.0,2.0,0,unknown,0,1
35.0,housemaid,married,primary,no,78.0,no,no,aug,176.0,1.0,0,unknown,0,0
51.0,technician,single,secondary,no,-118.0,yes,yes,jul,86.0,5.0,0,unknown,0,0
37.0,admin.,married,secondary,no,309.0,no,no,jun,86.0,1.0,0,unknown,0,1
34.0,blue-collar,married,secondary,no,1.0,yes,yes,jan,123.0,2.0,0,unknown,0,1
51.0,blue-collar,married,primary,no,1165.0,yes,no,may,101.0,1.0,2,failure,0,0
38.0,management,married,tertiary,no,-3.0,yes,no,oct,120.0,1.0,3,failure,1,1
78.0,retired,married,primary,no,679.0,no,no,aug,85.0,3.0,0,unknown,0,1
36.0,technician,married,secondary,no,110.0,no,no,aug,65.0,4.0,0,unknown,0,1
49.0,technician,single,tertiary,no,1838.0,yes,no,jul,193.0,2.0,0,unknown,0,0
38.0,blue-collar,married,secondary,no,633.0,yes,no,may,104.0,2.0,0,unknown,0,0
53.0,technician,married,secondary,no,1780.0,yes,no,may,157.0,2.0,0,unknown,0,1
31.0,blue-collar,married,secondary,no,-371.0,yes,yes,may,222.0,2.0,0,unknown,0,1
32.0,management,single,tertiary,no,883.0,yes,no,jul,53.0,5.0,0,unknown,0,1
33.0,self-employed,married,primary,no,-5.0,no,no,aug,83.0,2.0,0,unknown,0,1
52.0,blue-collar,married,primary,no,2298.0,no,no,aug,80.0,10.0,0,unknown,0,1
41.0,blue-collar,married,secondary,no,100.0,no,yes,jul,228.0,2.0,0,unknown,0,0
32.0,self-employed,married,tertiary,no,560.0,yes,no,apr,71.0,1.0,1,failure,0,0
40.0,admin.,divorced,secondary,no,3837.0,yes,no,apr,354.0,2.0,1,failure,0,0
32.0,management,single,secondary,no,67.0,yes,no,may,68.0,2.0,0,unknown,0,0
38.0,blue-collar,divorced,primary,no,210.0,yes,no,may,18.0,7.0,5,failure,0,1
26.0,technician,single,unknown,no,817.0,yes,yes,may,962.0,3.0,0,unknown,0,1
47.0,self-employed,single,primary,no,2027.0,no,no,jul,428.0,2.0,0,unknown,0,1
37.0,management,married,tertiary,no,0.0,no,no,nov,240.0,1.0,0,unknown,0,1
43.0,blue-collar,married,primary,no,3722.0,yes,no,may,578.0,2.0,0,unknown,0,1
51.0,blue-collar,married,secondary,no,174.0,no,no,feb,21.0,3.0,2,other,0,0
47.0,blue-collar,married,primary,no,103.0,yes,no,apr,334.0,3.0,2,other,0,1
47.0,admin.,married,secondary,no,1.0,yes,no,jul,64.0,4.0,0,unknown,0,0
46.0,blue-collar,married,unknown,no,627.0,yes,no,jun,186.0,2.0,0,unknown,0,1
63.0,retired,married,secondary,no,314.0,no,yes,jul,61.0,1.0,0,unknown,0,0
45.0,technician,single,secondary,no,-504.0,no,yes,jul,94.0,1.0,0,unknown,0,1
33.0,admin.,single,secondary,no,127.0,yes,no,may,195.0,2.0,0,unknown,0,1
38.0,unemployed,single,tertiary,no,136.0,yes,no,may,8.0,2.0,0,unknown,0,0
46.0,blue-collar,divorced,secondary,yes,-540.0,yes,no,feb,113.0,2.0,2,failure,0,0
57.0,management,divorced,tertiary,no,78.0,no,no,may,140.0,1.0,0,unknown,0,1
43.0,technician,married,secondary,no,2773.0,yes,no,jul,278.0,2.0,1,success,1,1
32.0,management,married,tertiary,no,4568.0,no,no,aug,1269.0,2.0,0,unknown,1,1
28.0,management,married,tertiary,no,155.0,no,no,aug,648.0,7.0,0,unknown,1,0
29.0,blue-collar,married,secondary,no,3306.0,no,no,sep,377.0,1.0,4,failure,0,0
32.0,technician,divorced,secondary,no,4372.0,yes,no,may,444.0,3.0,0,unknown,0,1
45.0,management,married,tertiary,no,4.0,no,no,feb,309.0,2.0,0,unknown,0,0
46.0,technician,married,secondary,no,75.0,no,no,aug,187.0,2.0,0,unknown,0,1
31.0,management,single,tertiary,no,445.0,yes,no,may,132.0,2.0,0,unknown,0,1
28.0,management,single,tertiary,no,2977.0,yes,no,aug,180.0,2.0,0,unknown,0,0
28.0,blue-collar,married,secondary,no,279.0,yes,yes,may,1066.0,1.0,0,unknown,1,1
54.0,retired,married,primary,no,67.0,yes,no,jul,604.0,1.0,0,unknown,0,1
37.0,entrepreneur,single,secondary,no,474.0,no,yes,jul,935.0,4.0,0,unknown,0,1
49.0,blue-collar,married,primary,yes,23.0,yes,yes,jul,144.0,3.0,0,unknown,0,0
52.0,admin.,married,secondary,no,692.0,no,no,aug,135.0,4.0,0,unknown,0,0
38.0,blue-collar,married,unknown,no,-2.0,no,no,aug,166.0,2.0,0,unknown,0,1
38.0,management,single,tertiary,no,3876.0,yes,no,may,138.0,1.0,0,unknown,0,0
29.0,technician,single,secondary,no,325.0,yes,no,aug,145.0,2.0,0,unknown,0,0
24.0,technician,single,secondary,no,1588.0,yes,yes,may,496.0,2.0,0,unknown,0,0
38.0,blue-collar,married,secondary,no,33.0,yes,no,may,158.0,2.0,0,unknown,0,1
36.0,management,single,tertiary,no,503.0,yes,no,may,526.0,1.0,0,unknown,0,1
38.0,blue-collar,single,secondary,no,2893.0,yes,no,may,300.0,1.0,0,unknown,0,0
31.0,admin.,married,tertiary,no,610.0,yes,no,apr,102.0,2.0,0,unknown,0,1
32.0,management,married,tertiary,no,63.0,yes,no,may,331.0,3.0,0,unknown,0,0
26.0,self-employed,single,tertiary,no,886.0,yes,no,may,328.0,1.0,0,unknown,0,0
36.0,admin.,divorced,secondary,no,3970.0,yes,no,may,168.0,2.0,0,unknown,0,0
38.0,blue-collar,single,tertiary,no,1222.0,no,no,may,208.0,2.0,0,unknown,0,1
43.0,services,married,secondary,no,-68.0,no,no,jun,384.0,2.0,0,unknown,0,0
41.0,services,married,secondary,no,693.0,yes,no,may,177.0,2.0,0,unknown,0,0
58.0,technician,married,secondary,no,326.0,yes,no,jul,52.0,1.0,0,unknown,0,0
54.0,technician,divorced,secondary,no,171.0,no,yes,nov,402.0,2.0,1,failure,0,1
49.0,technician,married,secondary,no,3518.0,no,yes,dec,201.0,1.0,1,failure,0,1
38.0,technician,married,secondary,no,8380.0,no,no,jun,69.0,6.0,0,unknown,0,0
38.0,technician,divorced,secondary,no,3162.0,yes,no,jun,150.0,2.0,0,unknown,1,0
32.0,services,single,secondary,no,-2.0,no,yes,jul,340.0,2.0,0,unknown,0,0
61.0,technician,married,secondary,no,2.0,no,no,oct,579.0,1.0,5,success,1,0
32.0,self-employed,single,tertiary,no,897.0,yes,yes,may,619.0,1.0,0,unknown,0,1
36.0,technician,single,tertiary,no,23.0,yes,no,jun,226.0,2.0,0,unknown,1,0
38.0,management,married,tertiary,no,90.0,no,no,jan,85.0,3.0,4,other,0,0
36.0,management,married,secondary,no,764.0,no,no,nov,346.0,1.0,2,other,0,1
32.0,admin.,married,secondary,no,389.0,yes,no,jul,137.0,3.0,3,failure,0,1
32.0,blue-collar,single,primary,no,109.0,yes,no,feb,134.0,1.0,1,failure,0,0
30.0,blue-collar,single,secondary,no,759.0,yes,no,apr,436.0,1.0,2,other,0,1
58.0,management,married,tertiary,no,5282.0,no,no,nov,130.0,1.0,0,unknown,0,1
34.0,admin.,single,secondary,no,-20.0,no,no,may,341.0,3.0,2,failure,0,0
32.0,services,single,secondary,no,145.0,no,yes,jul,245.0,1.0,0,unknown,0,0
32.0,admin.,single,tertiary,no,3091.0,no,no,nov,100.0,1.0,0,unknown,0,1
29.0,admin.,married,secondary,no,35.0,yes,yes,nov,103.0,2.0,0,unknown,0,1
34.0,management,married,tertiary,no,923.0,no,yes,feb,643.0,2.0,0,unknown,0,0
29.0,self-employed,married,primary,no,101.0,yes,no,jul,541.0,1.0,0,unknown,1,1
44.0,self-employed,single,tertiary,no,1365.0,yes,no,apr,1251.0,3.0,1,other,1,0
56.0,blue-collar,married,secondary,no,2754.0,no,no,aug,122.0,2.0,0,unknown,0,0
34.0,management,single,tertiary,no,702.0,no,no,apr,148.0,1.0,0,unknown,1,1
61.0,unemployed,married,secondary,no,2742.0,no,no,feb,111.0,1.0,0,unknown,0,0
24.0,technician,single,secondary,no,542.0,yes,yes,jun,51.0,5.0,0,unknown,0,0
52.0,technician,married,secondary,no,2097.0,yes,no,jul,293.0,2.0,0,unknown,0,1
33.0,management,married,tertiary,no,6134.0,no,no,oct,158.0,2.0,5,failure,1,1
54.0,housemaid,divorced,secondary,no,260.0,no,no,aug,218.0,5.0,2,other,0,1
33.0,blue-collar,married,secondary,no,1160.0,no,yes,nov,73.0,1.0,0,unknown,0,1
37.0,management,married,tertiary,no,2.0,yes,no,nov,207.0,1.0,0,unknown,0,1
71.0,retired,married,primary,no,800.0,no,no,apr,885.0,1.0,3,success,1,1
50.0,blue-collar,married,primary,no,67.0,yes,yes,jul,103.0,4.0,0,unknown,0,1
35.0,services,married,secondary,no,1056.0,yes,no,jan,106.0,1.0,1,failure,0,1
53.0,admin.,single,secondary,no,530.0,no,no,jun,59.0,2.0,0,unknown,0,0
32.0,technician,single,secondary,no,-1.0,no,no,jul,1114.0,2.0,0,unknown,0,0
36.0,admin.,divorced,secondary,no,185.0,no,yes,jul,93.0,1.0,0,unknown,0,0
51.0,management,married,tertiary,no,5127.0,yes,no,aug,106.0,2.0,0,unknown,0,1
30.0,student,single,secondary,no,1920.0,no,no,nov,468.0,1.0,2,failure,1,1
34.0,admin.,divorced,secondary,no,673.0,yes,no,jun,517.0,2.0,0,unknown,0,0
30.0,self-employed,married,tertiary,no,1672.0,yes,no,mar,95.0,2.0,2,failure,0,0
31.0,blue-collar,single,secondary,no,-96.0,yes,no,may,145.0,2.0,0,unknown,0,1
40.0,admin.,married,secondary,no,-5.0,yes,no,jul,1027.0,1.0,0,unknown,0,0
49.0,blue-collar,married,primary,no,23.0,no,no,may,136.0,1.0,0,unknown,0,1
39.0,entrepreneur,married,tertiary,no,949.0,yes,no,may,85.0,1.0,0,unknown,0,0
37.0,blue-collar,married,secondary,no,-386.0,yes,no,may,423.0,1.0,0,unknown,0,0
38.0,admin.,divorced,secondary,no,0.0,no,yes,jan,207.0,1.0,0,unknown,0,1
37.0,technician,married,secondary,no,1694.0,yes,no,may,38.0,1.0,1,success,0,1
51.0,services,married,secondary,no,241.0,yes,yes,may,311.0,1.0,0,unknown,0,0
35.0,housemaid,married,primary,no,-1.0,yes,no,jul,135.0,1.0,0,unknown,0,0
33.0,admin.,single,secondary,no,7.0,no,no,aug,107.0,2.0,0,unknown,0,1
34.0,admin.,divorced,secondary,no,299.0,yes,yes,aug,167.0,2.0,0,unknown,0,1
39.0,self-employed,married,tertiary,no,323.0,yes,no,may,69.0,2.0,0,unknown,0,0
53.0,management,married,tertiary,no,-5.0,yes,yes,nov,249.0,6.0,0,unknown,0,1
38.0,management,married,tertiary,no,1354.0,yes,no,jan,52.0,2.0,0,unknown,0,1
54.0,retired,married,unknown,no,227.0,no,no,apr,172.0,2.0,3,failure,1,0
37.0,services,divorced,secondary,no,58.0,yes,no,nov,358.0,6.0,0,unknown,0,1
24.0,services,single,secondary,no,254.0,yes,no,may,91.0,2.0,0,unknown,0,0
31.0,admin.,single,secondary,yes,-230.0,yes,no,may,279.0,1.0,0,unknown,0,0
49.0,technician,married,secondary,no,-406.0,yes,no,may,94.0,1.0,0,unknown,0,1
55.0,admin.,divorced,secondary,no,-141.0,yes,no,may,256.0,2.0,0,unknown,0,1
21.0,admin.,single,unknown,no,-30.0,yes,no,may,142.0,1.0,0,unknown,0,1
38.0,technician,single,secondary,no,676.0,no,no,apr,475.0,1.0,5,success,1,1
54.0,management,married,tertiary,no,809.0,no,no,aug,174.0,1.0,0,unknown,0,0
32.0,technician,single,secondary,no,697.0,no,no,feb,42.0,2.0,0,unknown,0,0
60.0,retired,married,secondary,no,195.0,no,no,feb,22.0,1.0,0,unknown,0,0
57.0,management,divorced,tertiary,no,47.0,yes,no,jun,100.0,4.0,0,unknown,0,0
27.0,blue-collar,single,secondary,no,4.0,yes,no,may,254.0,2.0,0,unknown,0,0
37.0,admin.,married,secondary,yes,78.0,no,yes,jun,111.0,1.0,0,unknown,0,1
24.0,admin.,single,tertiary,no,895.0,yes,no,feb,143.0,4.0,0,unknown,0,0
47.0,retired,married,primary,no,-466.0,no,yes,jun,286.0,1.0,0,unknown,0,1
31.0,self-employed,married,secondary,no,-2.0,yes,no,nov,27.0,1.0,0,unknown,0,1
23.0,services,married,secondary,no,10.0,yes,yes,may,53.0,1.0,0,unknown,0,1
32.0,technician,married,secondary,no,17.0,no,no,aug,257.0,2.0,0,unknown,0,1
32.0,management,single,tertiary,no,288.0,yes,no,may,57.0,1.0,0,unknown,0,0
60.0,admin.,married,secondary,no,3639.0,no,no,may,266.0,2.0,0,unknown,0,0
